Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
180782303,E36,18033255,Medical Incident,03/19/2018,03/19/2018,03/19/2018 02:25:47 PM,03/19/2018 02:26:17 PM,03/19/2018 02:27:05 PM,03/19/2018 02:30:09 PM,03/19/2018 02:31:10 PM,,,Code 2 Transport,03/19/2018 02:37:44 PM,7TH ST/MARKET ST,San Francisco,94103,B02,36,2316,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,"(37.780478512174, -122.412512257219)",180782303-E36
180780127,AM118,18033049,Medical Incident,03/19/2018,03/18/2018,03/19/2018 01:26:30 AM,03/19/2018 01:27:20 AM,03/19/2018 01:28:04 AM,03/19/2018 01:28:41 AM,03/19/2018 01:33:18 AM,03/19/2018 01:48:56 AM,03/19/2018 01:57:03 AM,Code 2 Transport,03/19/2018 02:49:03 AM,2000 Block of MISSION ST,San Francisco,94110,B02,7,5239,2,2,2,false,Non Life-threatening,1,PRIVATE,1,2,9,Mission,"(37.764236118945, -122.419659842408)",180780127-AM118
191150015,56,19048760,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:03:00 AM,04/25/2019 12:06:05 AM,04/25/2019 12:06:23 AM,04/25/2019 12:06:30 AM,04/25/2019 12:21:51 AM,04/25/2019 12:48:14 AM,04/25/2019 01:06:51 AM,Code 2 Transport,04/25/2019 01:37:22 AM,OFARRELL ST/HYDE ST,San Francisco,94109,B04,3,1544,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.785375973050265, -122.41625970576344)",191150015-56
191150019,62,19048761,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:06:16 AM,04/25/2019 12:08:54 AM,04/25/2019 12:09:21 AM,04/25/2019 12:09:24 AM,04/25/2019 12:16:42 AM,,,Cancelled,04/25/2019 12:20:42 AM,JACKSON ST/POLK ST,San Francisco,94109,B04,41,3125,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,3,Russian Hill,"(37.794143979232636, -122.42140435856284)",191150019-62
191150037,87,19048762,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:18:47 AM,04/25/2019 12:18:47 AM,04/25/2019 12:19:39 AM,04/25/2019 12:20:12 AM,04/25/2019 12:28:34 AM,,,Patient Declined Transport,04/25/2019 01:43:07 AM,2000 Block of POLK ST,San Francisco,94109,B04,41,3125,A,2,2,true,Non Life-threatening,1,MEDIC,1,4,3,Russian Hill,"(37.795495065448854, -122.42160711508409)",191150037-87
191150052,52,19048763,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:22:13 AM,04/25/2019 12:24:10 AM,04/25/2019 12:24:57 AM,04/25/2019 12:25:09 AM,04/25/2019 12:28:12 AM,04/25/2019 12:49:24 AM,04/25/2019 01:18:37 AM,Code 2 Transport,04/25/2019 02:02:15 AM,400 Block of ELLIS ST,San Francisco,94102,B03,3,1461,2,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78480738867744, -122.41361543826261)",191150052-52
191150052,QRV1,19048763,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:22:13 AM,04/25/2019 12:24:10 AM,04/25/2019 12:24:57 AM,04/25/2019 12:25:06 AM,04/25/2019 12:27:02 AM,,,Code 2 Transport,04/25/2019 12:36:02 AM,400 Block of ELLIS ST,San Francisco,94102,B03,3,1461,2,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,2,6,Tenderloin,"(37.78480738867744, -122.41361543826261)",191150052-QRV1
191150057,E41,19048764,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:22:50 AM,04/25/2019 12:25:16 AM,04/25/2019 12:25:32 AM,04/25/2019 12:29:25 AM,,,,Code 2 Transport,04/25/2019 12:32:23 AM,1000 Block of PINE ST,San Francisco,94109,B01,41,1464,3,3,3,false,Potentially Life-Threatening,1,ENGINE,2,1,3,Nob Hill,"(37.790622186303075, -122.41310198064896)",191150057-E41
191150057,KM07,19048764,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:22:50 AM,04/25/2019 12:25:16 AM,04/25/2019 12:25:32 AM,04/25/2019 12:26:27 AM,04/25/2019 12:28:59 AM,04/25/2019 12:42:55 AM,04/25/2019 12:50:02 AM,Code 2 Transport,04/25/2019 01:34:43 AM,1000 Block of PINE ST,San Francisco,94109,B01,41,1464,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,1,3,Nob Hill,"(37.790622186303075, -122.41310198064896)",191150057-KM07
191150058,59,19048765,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:25:42 AM,04/25/2019 12:25:42 AM,04/25/2019 12:27:22 AM,04/25/2019 12:28:00 AM,04/25/2019 12:44:21 AM,04/25/2019 01:03:41 AM,04/25/2019 01:20:44 AM,Code 2 Transport,04/25/2019 01:55:18 AM,1100 Block of MASON CT,Treasure Isla,94130,B03,48,2931,A,2,2,true,Non Life-threatening,1,MEDIC,2,None,6,Treasure Island,"(37.8284029538431, -122.37760637489228)",191150058-59
191150058,RA48,19048765,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:25:42 AM,04/25/2019 12:25:42 AM,04/25/2019 12:27:22 AM,04/25/2019 12:29:31 AM,,,,Code 2 Transport,04/25/2019 12:49:57 AM,1100 Block of MASON CT,Treasure Isla,94130,B03,48,2931,A,2,2,false,Non Life-threatening,1,MEDIC,3,None,6,Treasure Island,"(37.8284029538431, -122.37760637489228)",191150058-RA48
191150078,78,19048766,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:36:43 AM,04/25/2019 12:38:15 AM,04/25/2019 12:40:46 AM,04/25/2019 12:40:56 AM,04/25/2019 12:48:49 AM,04/25/2019 12:58:44 AM,04/25/2019 01:17:39 AM,Code 2 Transport,04/25/2019 01:47:49 AM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,2,3,3,true,Non Life-threatening,1,MEDIC,2,7,1,Lone Mountain/USF,"(37.774486139662734, -122.4573375246063)",191150078-78
191150078,AM124,19048766,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:36:43 AM,04/25/2019 12:38:15 AM,04/25/2019 12:38:46 AM,,,,,Code 2 Transport,04/25/2019 12:40:26 AM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,2,3,3,false,Non Life-threatening,1,PRIVATE,3,7,1,Lone Mountain/USF,"(37.774486139662734, -122.4573375246063)",191150078-AM124
191150078,E21,19048766,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:36:43 AM,04/25/2019 12:38:15 AM,04/25/2019 12:42:09 AM,04/25/2019 12:43:57 AM,04/25/2019 12:46:50 AM,,,Code 2 Transport,04/25/2019 12:59:59 AM,2400 Block of FULTON ST,San Francisco,94118,B07,21,4561,2,3,3,true,Non Life-threatening,1,ENGINE,1,7,1,Lone Mountain/USF,"(37.774486139662734, -122.4573375246063)",191150078-E21
191150082,79,19048767,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:37:49 AM,04/25/2019 12:38:54 AM,04/25/2019 12:39:39 AM,04/25/2019 12:39:43 AM,04/25/2019 01:06:31 AM,04/25/2019 01:06:34 AM,04/25/2019 01:26:42 AM,Code 2 Transport,04/25/2019 02:07:43 AM,400 Block of MERCHANT ST,San Francisco,94111,B01,13,1161,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,1,3,Chinatown,"(37.79543169121787, -122.40100800577834)",191150082-79
191150082,E13,19048767,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:37:49 AM,04/25/2019 12:38:54 AM,04/25/2019 12:39:39 AM,04/25/2019 12:41:10 AM,04/25/2019 12:44:07 AM,,,Code 2 Transport,04/25/2019 12:44:17 AM,400 Block of MERCHANT ST,San Francisco,94111,B01,13,1161,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Chinatown,"(37.79543169121787, -122.40100800577834)",191150082-E13
191150087,AM118,19048768,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:40:23 AM,04/25/2019 12:43:25 AM,04/25/2019 12:43:39 AM,04/25/2019 12:44:31 AM,04/25/2019 12:47:53 AM,04/25/2019 01:15:00 AM,04/25/2019 01:24:18 AM,Other,04/25/2019 02:15:38 AM,3100 Block of 22ND ST,San Francisco,94110,B06,7,5472,3,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,6,9,Mission,"(37.75541494940561, -122.41819805222592)",191150087-AM118
191150087,E07,19048768,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:40:23 AM,04/25/2019 12:43:25 AM,04/25/2019 12:43:39 AM,04/25/2019 12:45:32 AM,04/25/2019 12:47:40 AM,,,Other,04/25/2019 12:49:15 AM,3100 Block of 22ND ST,San Francisco,94110,B06,7,5472,3,2,2,true,Potentially Life-Threatening,1,ENGINE,1,6,9,Mission,"(37.75541494940561, -122.41819805222592)",191150087-E07
191150099,E36,19048769,Alarms,04/25/2019,04/24/2019,04/25/2019 12:50:53 AM,04/25/2019 12:52:12 AM,04/25/2019 12:52:20 AM,04/25/2019 12:54:35 AM,04/25/2019 12:56:02 AM,,,Fire,04/25/2019 01:03:03 AM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,true,Alarm,1,ENGINE,2,2,5,Hayes Valley,"(37.778797887284476, -122.42252070216878)",191150099-E36
191150099,T03,19048769,Alarms,04/25/2019,04/24/2019,04/25/2019 12:50:53 AM,04/25/2019 12:52:12 AM,04/25/2019 12:52:20 AM,04/25/2019 12:53:51 AM,04/25/2019 12:57:51 AM,,,Fire,04/25/2019 12:59:16 AM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,false,Alarm,1,TRUCK,3,2,5,Hayes Valley,"(37.778797887284476, -122.42252070216878)",191150099-T03
191150105,62,19048770,Other,04/25/2019,04/24/2019,04/25/2019 12:46:57 AM,04/25/2019 12:53:24 AM,04/25/2019 12:53:45 AM,04/25/2019 12:54:19 AM,04/25/2019 12:58:07 AM,,,No Merit,04/25/2019 01:05:27 AM,500 Block of JONES ST,San Francisco,94102,B01,3,1462,2,2,2,true,Non Life-threatening,1,MEDIC,1,1,6,Tenderloin,"(37.78626844171618, -122.41299723589641)",191150105-62
152952509,AP,15113425,Other,10/22/2015,10/22/2015,10/22/2015 04:19:29 PM,10/22/2015 04:19:29 PM,10/22/2015 04:19:29 PM,10/22/2015 04:19:29 PM,10/22/2015 04:19:29 PM,,,Fire,10/22/2015 04:19:29 PM,SFO,,,B99,,,3,3,3,false,Alarm,1,AIRPORT,1,None,None,None,"(37.616882323925, -122.384094238098)",152952509-AP
191150106,AM124,19048771,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:53:29 AM,04/25/2019 12:53:29 AM,04/25/2019 12:54:49 AM,04/25/2019 12:56:30 AM,04/25/2019 01:05:13 AM,,,Cancelled,04/25/2019 01:29:00 AM,9TH AV/LINCOLN WY,San Francisco,94122,B08,22,7333,2,2,2,false,Non Life-threatening,1,PRIVATE,1,7,5,Inner Sunset,"(37.765924663437765, -122.46644248998835)",191150106-AM124
191150107,70,19048772,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:54:22 AM,04/25/2019 12:54:22 AM,04/25/2019 12:56:23 AM,,,,,SFPD,04/25/2019 12:57:47 AM,300 Block of TURK ST,San Francisco,94102,B02,3,1554,B,2,2,true,Non Life-threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78274397076997, -122.4148848127809)",191150107-70
191150107,82,19048772,Medical Incident,04/25/2019,04/24/2019,04/25/2019 12:54:22 AM,04/25/2019 12:54:22 AM,04/25/2019 12:57:36 AM,04/25/2019 12:57:36 AM,04/25/2019 01:14:29 AM,,,SFPD,04/25/2019 01:17:25 AM,300 Block of TURK ST,San Francisco,94102,B02,3,1554,B,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.78274397076997, -122.4148848127809)",191150107-82
191150147,54,19048774,Medical Incident,04/25/2019,04/24/2019,04/25/2019 01:23:54 AM,04/25/2019 01:24:27 AM,04/25/2019 01:24:59 AM,04/25/2019 01:25:04 AM,,,,Cancelled,04/25/2019 01:27:09 AM,9TH ST/HARRISON ST,San Francisco,94103,B03,29,2333,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,6,South of Market,"(37.77252644259709, -122.41007685008275)",191150147-54
191150147,QRV1,19048774,Medical Incident,04/25/2019,04/24/2019,04/25/2019 01:23:54 AM,04/25/2019 01:24:27 AM,04/25/2019 01:24:59 AM,04/25/2019 01:25:09 AM,,,,Cancelled,04/25/2019 01:27:04 AM,9TH ST/HARRISON ST,San Francisco,94103,B03,29,2333,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,2,2,6,South of Market,"(37.77252644259709, -122.41007685008275)",191150147-QRV1
191150151,62,19048775,Medical Incident,04/25/2019,04/24/2019,04/25/2019 01:27:53 AM,04/25/2019 01:27:53 AM,04/25/2019 01:28:04 AM,04/25/2019 01:28:09 AM,04/25/2019 01:32:42 AM,04/25/2019 01:41:02 AM,04/25/2019 01:57:13 AM,Code 2 Transport,04/25/2019 02:33:06 AM,1800 Block of PINE ST,San Francisco,94109,B04,38,3325,A,2,2,true,Non Life-threatening,1,MEDIC,1,4,2,Pacific Heights,"(37.78894503632593, -122.42625226166518)",191150151-62
191150154,82,19048776,Medical Incident,04/25/2019,04/24/2019,04/25/2019 01:28:56 AM,04/25/2019 01:28:56 AM,04/25/2019 01:29:43 AM,04/25/2019 01:29:47 AM,04/25/2019 01:34:47 AM,,,SFPD,04/25/2019 01:42:24 AM,100 Block of 6TH ST,San Francisco,94103,B03,1,2251,A,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,South of Market,"(37.78071448676589, -122.40848372232735)",191150154-82
191150170,E09,19048777,Electrical Hazard,04/25/2019,04/24/2019,04/25/2019 01:51:38 AM,04/25/2019 01:51:38 AM,04/25/2019 01:52:24 AM,04/25/2019 01:56:35 AM,04/25/2019 01:56:35 AM,,,Fire,04/25/2019 02:03:39 AM,2200 Block of JERROLD AVE,San Francisco,94124,B10,9,6411,A,3,3,true,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.74551278731716, -122.40112889598203)",191150170-E09
191150175,59,19048778,Medical Incident,04/25/2019,04/24/2019,04/25/2019 01:55:35 AM,04/25/2019 01:57:22 AM,04/25/2019 01:59:28 AM,04/25/2019 02:01:54 AM,,,,Code 2 Transport,04/25/2019 02:04:17 AM,900 Block of VALENCIA ST,San Francisco,94110,B06,7,5456,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,6,9,Mission,"(37.757305864740054, -122.42108671773019)",191150175-59
191150175,83,19048778,Medical Incident,04/25/2019,04/24/2019,04/25/2019 01:55:35 AM,04/25/2019 01:57:22 AM,04/25/2019 02:04:38 AM,04/25/2019 02:04:50 AM,04/25/2019 02:24:38 AM,04/25/2019 02:41:56 AM,04/25/2019 02:56:20 AM,Code 2 Transport,04/25/2019 03:24:29 AM,900 Block of VALENCIA ST,San Francisco,94110,B06,7,5456,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,6,9,Mission,"(37.757305864740054, -122.42108671773019)",191150175-83
191150206,88,19048779,Medical Incident,04/25/2019,04/24/2019,04/25/2019 02:24:52 AM,04/25/2019 02:26:21 AM,04/25/2019 02:26:59 AM,04/25/2019 02:27:04 AM,04/25/2019 02:30:12 AM,04/25/2019 02:43:11 AM,04/25/2019 03:01:14 AM,Code 2 Transport,04/25/2019 03:33:40 AM,1100 Block of MARKET ST,San Francisco,94102,B02,36,1551,E,E,3,true,Potentially Life-Threatening,1,MEDIC,1,2,6,Tenderloin,"(37.779666042606245, -122.41371122073035)",191150206-88
191150206,E36,19048779,Medical Incident,04/25/2019,04/24/2019,04/25/2019 02:24:52 AM,04/25/2019 02:26:21 AM,04/25/2019 02:26:59 AM,04/25/2019 02:29:27 AM,04/25/2019 02:32:06 AM,,,Code 2 Transport,04/25/2019 02:37:16 AM,1100 Block of MARKET ST,San Francisco,94102,B02,36,1551,E,E,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Tenderloin,"(37.779666042606245, -122.41371122073035)",191150206-E36
191150206,RC1,19048779,Medical Incident,04/25/2019,04/24/2019,04/25/2019 02:24:52 AM,04/25/2019 02:26:21 AM,04/25/2019 02:26:59 AM,04/25/2019 02:29:02 AM,,,,Code 2 Transport,04/25/2019 02:32:59 AM,1100 Block of MARKET ST,San Francisco,94102,B02,36,1551,E,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,2,6,Tenderloin,"(37.779666042606245, -122.41371122073035)",191150206-RC1
191150223,81,19048780,Medical Incident,04/25/2019,04/24/2019,04/25/2019 02:43:17 AM,04/25/2019 02:44:51 AM,04/25/2019 02:46:23 AM,04/25/2019 02:46:27 AM,04/25/2019 02:50:29 AM,04/25/2019 02:54:50 AM,,Patient Declined Transport,04/25/2019 04:00:45 AM,25TH ST/VALENCIA ST,San Francisco,94110,B06,11,5535,3,2,2,true,Potentially Life-Threatening,1,MEDIC,2,6,8,Mission,"(37.750505827802186, -122.42050700577865)",191150223-81
191150223,E11,19048780,Medical Incident,04/25/2019,04/24/2019,04/25/2019 02:43:17 AM,04/25/2019 02:44:51 AM,04/25/2019 02:46:23 AM,04/25/2019 02:48:01 AM,04/25/2019 02:49:36 AM,,,Patient Declined Transport,04/25/2019 02:54:06 AM,25TH ST/VALENCIA ST,San Francisco,94110,B06,11,5535,3,2,2,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Mission,"(37.750505827802186, -122.42050700577865)",191150223-E11
191150229,79,19048781,Medical Incident,04/25/2019,04/24/2019,04/25/2019 02:47:54 AM,04/25/2019 02:52:25 AM,04/25/2019 02:54:08 AM,04/25/2019 02:54:15 AM,04/25/2019 03:00:53 AM,,,Patient Declined Transport,04/25/2019 03:10:26 AM,100 Block of 6TH ST,San Francisco,94103,B03,1,2251,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,3,6,South of Market,"(37.78079208027532, -122.40838574549893)",191150229-79
191150237,78,19048782,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:01:13 AM,04/25/2019 03:02:26 AM,04/25/2019 03:02:36 AM,04/25/2019 03:02:47 AM,04/25/2019 03:10:06 AM,04/25/2019 03:32:36 AM,04/25/2019 03:52:51 AM,Code 2 Transport,04/25/2019 04:25:33 AM,400 Block of STANYAN ST,San Francisco,94117,B07,21,4556,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,5,1,Lone Mountain/USF,"(37.77383570345392, -122.45440670947426)",191150237-78
191150247,AM118,19048783,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:10:35 AM,04/25/2019 03:11:58 AM,04/25/2019 03:12:10 AM,,,,,Other,04/25/2019 03:14:50 AM,25TH ST/VALENCIA ST,San Francisco,94110,B06,11,5535,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,1,6,8,Mission,"(37.750505827802186, -122.42050700577865)",191150247-AM118
191150247,E11,19048783,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:10:35 AM,04/25/2019 03:11:58 AM,04/25/2019 03:12:10 AM,,,,,Other,04/25/2019 03:14:13 AM,25TH ST/VALENCIA ST,San Francisco,94110,B06,11,5535,2,2,2,true,Potentially Life-Threatening,1,ENGINE,2,6,8,Mission,"(37.750505827802186, -122.42050700577865)",191150247-E11
191150251,E03,19048784,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:12:08 AM,04/25/2019 03:13:39 AM,04/25/2019 03:13:46 AM,04/25/2019 03:15:00 AM,04/25/2019 03:18:10 AM,,,Code 2 Transport,04/25/2019 03:23:25 AM,700 Block of EDDY ST,San Francisco,94109,B02,3,3163,2,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,Tenderloin,"(37.78305200255851, -122.42001027025522)",191150251-E03
191150251,KM07,19048784,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:12:08 AM,04/25/2019 03:13:39 AM,04/25/2019 03:13:46 AM,04/25/2019 03:14:39 AM,04/25/2019 03:20:40 AM,04/25/2019 03:27:13 AM,04/25/2019 03:39:23 AM,Code 2 Transport,04/25/2019 04:01:01 AM,700 Block of EDDY ST,San Francisco,94109,B02,3,3163,2,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.78305200255851, -122.42001027025522)",191150251-KM07
191150261,67,19048785,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:27:16 AM,04/25/2019 03:30:51 AM,04/25/2019 03:32:09 AM,04/25/2019 03:32:52 AM,04/25/2019 03:42:45 AM,,,SFPD,04/25/2019 03:55:44 AM,2700 Block of ARELIOUS WALKER DR,San Francisco,94124,B10,17,6611,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.71813378962811, -122.38548339317283)",191150261-67
191150261,E17,19048785,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:27:16 AM,04/25/2019 03:30:51 AM,04/25/2019 03:32:09 AM,04/25/2019 03:35:24 AM,04/25/2019 03:39:28 AM,,,SFPD,04/25/2019 03:49:32 AM,2700 Block of ARELIOUS WALKER DR,San Francisco,94124,B10,17,6611,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.71813378962811, -122.38548339317283)",191150261-E17
191150273,94,19048786,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:37:26 AM,04/25/2019 03:40:20 AM,04/25/2019 03:40:28 AM,04/25/2019 03:40:39 AM,04/25/2019 03:59:43 AM,04/25/2019 04:27:41 AM,04/25/2019 04:29:34 AM,Code 2 Transport,04/25/2019 04:46:03 AM,1400 Block of BAKER ST,San Francisco,94115,B05,10,4262,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,5,5,Japantown,"(37.78437097868322, -122.44301754387881)",191150273-94
191150276,55,19048787,Medical Incident,04/25/2019,04/24/2019,04/25/2019 03:40:22 AM,04/25/2019 03:42:36 AM,04/25/2019 03:42:43 AM,04/25/2019 03:42:52 AM,04/25/2019 04:10:59 AM,04/25/2019 04:24:27 AM,04/25/2019 04:43:27 AM,Code 2 Transport,04/25/2019 05:05:55 AM,46TH AV/WAWONA ST,San Francisco,94116,B08,23,7711,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.73618212506945, -122.50422774987527)",191150276-55
191150326,E09,19048788,Outside Fire,04/25/2019,04/24/2019,04/25/2019 04:41:13 AM,04/25/2019 04:42:09 AM,04/25/2019 04:42:16 AM,04/25/2019 04:44:22 AM,04/25/2019 04:46:52 AM,,,Fire,04/25/2019 05:00:25 AM,PHELPS ST/JERROLD AV,San Francisco,94124,B10,25,6455,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.739853200869874, -122.39126842418042)",191150326-E09
191150328,78,19048789,Medical Incident,04/25/2019,04/24/2019,04/25/2019 04:43:40 AM,04/25/2019 04:44:27 AM,04/25/2019 04:47:02 AM,04/25/2019 04:47:11 AM,04/25/2019 04:55:48 AM,04/25/2019 05:06:40 AM,04/25/2019 05:21:16 AM,Code 2 Transport,04/25/2019 05:52:16 AM,0 Block of LANSING ST,San Francisco,94105,B03,35,2136,3,2,2,true,Potentially Life-Threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.78606746641762, -122.39385879410516)",191150328-78
191150328,87,19048789,Medical Incident,04/25/2019,04/24/2019,04/25/2019 04:43:40 AM,04/25/2019 04:44:27 AM,04/25/2019 04:45:19 AM,04/25/2019 04:45:56 AM,,,,Code 2 Transport,04/25/2019 04:47:38 AM,0 Block of LANSING ST,San Francisco,94105,B03,35,2136,3,2,2,true,Potentially Life-Threatening,1,MEDIC,3,3,6,Financial District/South Beach,"(37.78606746641762, -122.39385879410516)",191150328-87
191150328,E35,19048789,Medical Incident,04/25/2019,04/24/2019,04/25/2019 04:43:40 AM,04/25/2019 04:44:27 AM,04/25/2019 04:45:19 AM,04/25/2019 04:47:13 AM,04/25/2019 04:51:24 AM,,,Code 2 Transport,04/25/2019 04:57:51 AM,0 Block of LANSING ST,San Francisco,94105,B03,35,2136,3,2,2,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Financial District/South Beach,"(37.78606746641762, -122.39385879410516)",191150328-E35
191150358,81,19048790,Medical Incident,04/25/2019,04/24/2019,04/25/2019 05:06:30 AM,04/25/2019 05:06:30 AM,04/25/2019 05:12:53 AM,04/25/2019 05:13:03 AM,04/25/2019 05:17:56 AM,,,Patient Declined Transport,04/25/2019 06:11:36 AM,101 NB Z ALEMANY/CESAR CHAVEZ ST,San Francisco,94124,B10,42,6373,2,2,2,true,Non Life-threatening,1,MEDIC,2,10,10,Bernal Heights,"(37.74927011764165, -122.40367623853714)",191150358-81
191150358,E09,19048790,Medical Incident,04/25/2019,04/24/2019,04/25/2019 05:06:30 AM,04/25/2019 05:06:30 AM,04/25/2019 05:06:30 AM,04/25/2019 05:06:30 AM,04/25/2019 05:06:30 AM,,,Patient Declined Transport,04/25/2019 05:36:12 AM,101 NB Z ALEMANY/CESAR CHAVEZ ST,San Francisco,94124,B10,42,6373,2,2,2,true,Non Life-threatening,1,ENGINE,1,10,10,Bernal Heights,"(37.74927011764165, -122.40367623853714)",191150358-E09
191150362,67,19048791,Medical Incident,04/25/2019,04/24/2019,04/25/2019 05:07:07 AM,04/25/2019 05:08:42 AM,04/25/2019 05:09:09 AM,04/25/2019 05:09:15 AM,04/25/2019 05:13:55 AM,04/25/2019 05:19:59 AM,04/25/2019 05:42:29 AM,Code 2 Transport,04/25/2019 05:58:51 AM,1500 Block of INGALLS ST,San Francisco,94124,B10,17,6572,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.729456543887665, -122.38376875291837)",191150362-67
191150362,E17,19048791,Medical Incident,04/25/2019,04/24/2019,04/25/2019 05:07:07 AM,04/25/2019 05:08:42 AM,04/25/2019 05:09:09 AM,04/25/2019 05:11:34 AM,04/25/2019 05:13:35 AM,,,Code 2 Transport,04/25/2019 05:18:27 AM,1500 Block of INGALLS ST,San Francisco,94124,B10,17,6572,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.729456543887665, -122.38376875291837)",191150362-E17
191150365,64,19048792,Medical Incident,04/25/2019,04/24/2019,04/25/2019 05:09:21 AM,04/25/2019 05:09:21 AM,04/25/2019 05:11:06 AM,04/25/2019 05:11:17 AM,04/25/2019 05:19:28 AM,04/25/2019 05:22:55 AM,04/25/2019 05:53:31 AM,Code 2 Transport,04/25/2019 05:58:59 AM,600 Block of MISSION BAY NORTH BL,San Francisco,94158,B03,4,2231,A,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,Mission Bay,"(37.77101394821209, -122.39203470442207)",191150365-64
191150373,62,19048793,Medical Incident,04/25/2019,04/24/2019,04/25/2019 05:12:18 AM,04/25/2019 05:14:09 AM,04/25/2019 05:15:07 AM,04/25/2019 05:15:10 AM,04/25/2019 05:25:15 AM,,,Patient Declined Transport,04/25/2019 06:14:56 AM,POTRERO AV/24TH ST,San Francisco,94110,B10,9,2624,2,2,2,true,Non Life-threatening,1,MEDIC,2,10,9,Mission,"(37.75300403139247, -122.40633624058681)",191150373-62
